eps,account,year,value
EPS SOS.xlsx,Cambios debido a la consolidación,2024,-5975.8
EPS SOS.xlsx,Cambios debido a la consolidación,2023,-5975.8
EPS SOS.xlsx,Cambios debido a la consolidación,2022,-11771.55
EPS SOS.xlsx,Cambios debido a la consolidación,2021,-11771.55
EPS SOS.xlsx,Cambios debido a la consolidación,2020,-11771.55
EPS SOS.xlsx,Cambios debido a la consolidación,2019,-11771.55
EPS SOS.xlsx,Pasivos Totales,2024,1195296.2
EPS SOS.xlsx,Pasivos Totales,2023,845843.22
EPS SOS.xlsx,Pasivos Totales,2022,785039.98
EPS SOS.xlsx,Pasivos Totales,2021,604741.17
EPS SOS.xlsx,Pasivos Totales,2020,512310.53
EPS SOS.xlsx,Pasivos Totales,2019,734171.7
EPS SOS.xlsx,Pasivos no corrientes,2024,418100.43
EPS SOS.xlsx,Pasivos no corrientes,2023,236484.06
EPS SOS.xlsx,Pasivos no corrientes,2022,320601.52
EPS SOS.xlsx,Pasivos no corrientes,2021,273466.77
EPS SOS.xlsx,Pasivos no corrientes,2020,149148.73
EPS SOS.xlsx,Pasivos no corrientes,2019,245209.62
EPS SOS.xlsx,Otras cuentas por pagar no corrientes,2024,0.0
EPS SOS.xlsx,Otras cuentas por pagar no corrientes,2023,0.0
EPS SOS.xlsx,Otras cuentas por pagar no corrientes,2022,0.0
EPS SOS.xlsx,Otras cuentas por pagar no corrientes,2021,0.0
EPS SOS.xlsx,Otras cuentas por pagar no corrientes,2020,0.0
EPS SOS.xlsx,Otras cuentas por pagar no corrientes,2019,123835.04
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2024,417650.82
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2023,236335.19
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2022,320456.24
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2021,273460.68
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2020,149124.93
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2019,121243.73
EPS SOS.xlsx,Otros pasivos no corrientes,2024,449.61
EPS SOS.xlsx,Otros pasivos no corrientes,2023,148.87
EPS SOS.xlsx,Otros pasivos no corrientes,2022,145.28
EPS SOS.xlsx,Otros pasivos no corrientes,2021,6.1
EPS SOS.xlsx,Otros pasivos no corrientes,2020,23.8
EPS SOS.xlsx,Otros pasivos no corrientes,2019,130.85
EPS SOS.xlsx,Pasivos Corrientes,2024,777195.77
EPS SOS.xlsx,Pasivos Corrientes,2023,609359.16
EPS SOS.xlsx,Pasivos Corrientes,2022,464438.46
EPS SOS.xlsx,Pasivos Corrientes,2021,331274.39
EPS SOS.xlsx,Pasivos Corrientes,2020,363161.81
EPS SOS.xlsx,Pasivos Corrientes,2019,488962.07
EPS SOS.xlsx,Créditos y préstamos corrientes,2024,35716.67
EPS SOS.xlsx,Créditos y préstamos corrientes,2023,51475.0
EPS SOS.xlsx,Créditos y préstamos corrientes,2022,67200.0
EPS SOS.xlsx,Créditos y préstamos corrientes,2021,50000.0
EPS SOS.xlsx,Créditos y préstamos corrientes,2020,13208.11
EPS SOS.xlsx,Créditos y préstamos corrientes,2019,7600.0
EPS SOS.xlsx,Comerciales y otras cuentas a pagar,2024,720426.95
EPS SOS.xlsx,Comerciales y otras cuentas a pagar,2023,537804.56
EPS SOS.xlsx,Comerciales y otras cuentas a pagar,2022,307422.63
EPS SOS.xlsx,Comerciales y otras cuentas a pagar,2021,264601.07
EPS SOS.xlsx,Comerciales y otras cuentas a pagar,2020,326739.28
EPS SOS.xlsx,Comerciales y otras cuentas a pagar,2019,465601.69
EPS SOS.xlsx,Cuentas Comerciales por pagar,2024,468149.54
EPS SOS.xlsx,Cuentas Comerciales por pagar,2023,346647.8
EPS SOS.xlsx,Cuentas Comerciales por pagar,2022,179494.69
EPS SOS.xlsx,Cuentas Comerciales por pagar,2021,160701.42
EPS SOS.xlsx,Cuentas Comerciales por pagar,2020,239576.9
EPS SOS.xlsx,Cuentas Comerciales por pagar,2019,308110.21
EPS SOS.xlsx,Cuentas por pagar a partes relacionadas,2024,244492.29
EPS SOS.xlsx,Cuentas por pagar a partes relacionadas,2023,177493.11
EPS SOS.xlsx,Cuentas por pagar a partes relacionadas,2022,114781.44
EPS SOS.xlsx,Cuentas por pagar a partes relacionadas,2021,78114.73
EPS SOS.xlsx,Cuentas por pagar a partes relacionadas,2020,56359.67
EPS SOS.xlsx,Cuentas por pagar a partes relacionadas,2019,115272.18
EPS SOS.xlsx,Otras cuentas por pagar corrientes,2024,7785.12
EPS SOS.xlsx,Otras cuentas por pagar corrientes,2023,13663.65
EPS SOS.xlsx,Otras cuentas por pagar corrientes,2022,13146.49
EPS SOS.xlsx,Otras cuentas por pagar corrientes,2021,25784.92
EPS SOS.xlsx,Otras cuentas por pagar corrientes,2020,30802.71
EPS SOS.xlsx,Otras cuentas por pagar corrientes,2019,42219.3
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2024,5626.28
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2023,5510.57
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2022,4819.19
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2021,4409.99
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2020,4298.5
EPS SOS.xlsx,Provisiones para otros pasivos y gastos,2019,3803.0
EPS SOS.xlsx,Otros pasivos corrientes,2024,12732.13
EPS SOS.xlsx,Otros pasivos corrientes,2023,12090.23
EPS SOS.xlsx,Otros pasivos corrientes,2022,82305.3
EPS SOS.xlsx,Otros pasivos corrientes,2021,10026.22
EPS SOS.xlsx,Otros pasivos corrientes,2020,16819.01
EPS SOS.xlsx,Otros pasivos corrientes,2019,9611.51
EPS SOS.xlsx,Pasivos corrientes por impuesto a la renta,2024,2693.74
EPS SOS.xlsx,Pasivos corrientes por impuesto a la renta,2023,2478.79
EPS SOS.xlsx,Pasivos corrientes por impuesto a la renta,2022,2691.35
EPS SOS.xlsx,Pasivos corrientes por impuesto a la renta,2021,2237.11
EPS SOS.xlsx,Pasivos corrientes por impuesto a la renta,2020,2096.9
EPS SOS.xlsx,Pasivos corrientes por impuesto a la renta,2019,2345.88
EPS SURA.xlsx,Total Ingreso Operativo,2024,10896037.43
EPS SURA.xlsx,Total Ingreso Operativo,2023,11059375.88
EPS SURA.xlsx,Total Ingreso Operativo,2022,9014686.04
EPS SURA.xlsx,Total Ingreso Operativo,2021,7970970.15
EPS SURA.xlsx,Total Ingreso Operativo,2020,5926709.6
EPS SURA.xlsx,Total Ingreso Operativo,2019,4694963.17
EPS SURA.xlsx,Ingresos netos por ventas,2024,10896037.43
EPS SURA.xlsx,Ingresos netos por ventas,2023,11059375.88
EPS SURA.xlsx,Ingresos netos por ventas,2022,9014686.04
EPS SURA.xlsx,Ingresos netos por ventas,2021,7970970.15
EPS SURA.xlsx,Ingresos netos por ventas,2020,5926709.6
EPS SURA.xlsx,Ingresos netos por ventas,2019,4694963.17
EPS SURA.xlsx,Gastos de venta y distribución,2024,-2460.27
EPS SURA.xlsx,Gastos de venta y distribución,2023,-13122.68
EPS SURA.xlsx,Gastos de venta y distribución,2022,-3758.3
EPS SURA.xlsx,Gastos de venta y distribución,2021,-2885.33
EPS SURA.xlsx,Gastos de venta y distribución,2020,-2846.75
EPS SURA.xlsx,Gastos de venta y distribución,2019,-2318.02
EPS SURA.xlsx,Gastos administrativos,2024,-194593.89
EPS SURA.xlsx,Gastos administrativos,2023,-143391.71
EPS SURA.xlsx,Gastos administrativos,2022,-107818.5
EPS SURA.xlsx,Gastos administrativos,2021,-79261.2
EPS SURA.xlsx,Gastos administrativos,2020,-70175.24
EPS SURA.xlsx,Gastos administrativos,2019,-64277.77
EPS SURA.xlsx,Gastos por beneficios de los empleado,2024,-145774.68
EPS SURA.xlsx,Gastos por beneficios de los empleado,2023,-217170.69
EPS SURA.xlsx,Gastos por beneficios de los empleado,2022,-180097.87
EPS SURA.xlsx,Gastos por beneficios de los empleado,2021,-152317.96
EPS SURA.xlsx,Gastos por beneficios de los empleado,2020,-141451.69
EPS SURA.xlsx,Gastos por beneficios de los empleado,2019,-122614.77
EPS SURA.xlsx,Costos de transporte,2024,-1600.27
EPS SURA.xlsx,Costos de transporte,2023,-1771.25
EPS SURA.xlsx,Costos de transporte,2022,-1493.18
EPS SURA.xlsx,Costos de transporte,2021,-626.97
EPS SURA.xlsx,Costos de transporte,2020,-799.04
EPS SURA.xlsx,Costos de transporte,2019,-2397.95
EPS SURA.xlsx,Impuesto y contribuciones,2024,-11640.71
EPS SURA.xlsx,Impuesto y contribuciones,2023,-13145.44
EPS SURA.xlsx,Impuesto y contribuciones,2022,-7994.51
EPS SURA.xlsx,Impuesto y contribuciones,2021,-6243.07
EPS SURA.xlsx,Impuesto y contribuciones,2020,-5456.03
EPS SURA.xlsx,Impuesto y contribuciones,2019,-6096.34
EPS SURA.xlsx,Otros costos por naturaleza,2024,-10475964.42
EPS SURA.xlsx,Otros costos por naturaleza,2023,-11006359.63
EPS SURA.xlsx,Otros costos por naturaleza,2022,-8992548.06
EPS SURA.xlsx,Otros costos por naturaleza,2021,-7735495.12
EPS SURA.xlsx,Otros costos por naturaleza,2020,-5703499.66
EPS SURA.xlsx,Otros costos por naturaleza,2019,-4447689.2
EPS SURA.xlsx,"Gastos de depreciación, amortización y deterioro",2024,-262389.78
EPS SURA.xlsx,"Gastos de depreciación, amortización y deterioro",2023,-64599.4
EPS SURA.xlsx,"Gastos de depreciación, amortización y deterioro",2022,-38431.12
EPS SURA.xlsx,"Gastos de depreciación, amortización y deterioro",2021,-57904.48
EPS SURA.xlsx,"Gastos de depreciación, amortización y deterioro",2020,-28194.58
EPS SURA.xlsx,"Gastos de depreciación, amortización y deterioro",2019,-68243.23
EPS SURA.xlsx,Ganancia operativa (EBIT),2024,-198386.6
EPS SURA.xlsx,Ganancia operativa (EBIT),2023,-400184.91
EPS SURA.xlsx,Ganancia operativa (EBIT),2022,-317455.5
EPS SURA.xlsx,Ganancia operativa (EBIT),2021,-65813.82
EPS SURA.xlsx,Ganancia operativa (EBIT),2020,-30512.26
EPS SURA.xlsx,Ganancia operativa (EBIT),2019,-18674.1
EPS SURA.xlsx,EBITDA,2024,64003.18
EPS SURA.xlsx,EBITDA,2023,-335585.51
EPS SURA.xlsx,EBITDA,2022,-279024.37
EPS SURA.xlsx,EBITDA,2021,-7909.34
EPS SURA.xlsx,EBITDA,2020,-2317.68
EPS SURA.xlsx,EBITDA,2019,49569.13
EPS SURA.xlsx,Resultado financiero,2024,-64032.21
EPS SURA.xlsx,Resultado financiero,2023,-72287.59
EPS SURA.xlsx,Resultado financiero,2022,-63796.65
EPS SURA.xlsx,Resultado financiero,2021,-57523.51
EPS SURA.xlsx,Resultado financiero,2020,-31835.93
EPS SURA.xlsx,Resultado financiero,2019,-15632.31
EPS SURA.xlsx,Gastos financieros,2024,-64032.21
EPS SURA.xlsx,Gastos financieros,2023,-72287.59
EPS SURA.xlsx,Gastos financieros,2022,-63796.65
EPS SURA.xlsx,Gastos financieros,2021,-57523.51
EPS SURA.xlsx,Gastos financieros,2020,-31835.93
EPS SURA.xlsx,Gastos financieros,2019,-15632.31
EPS SURA.xlsx,Gastos por intereses,2024,-17655.89
EPS SURA.xlsx,Gastos por intereses,2023,-37933.09
EPS SURA.xlsx,Gastos por intereses,2022,-18033.46
EPS SURA.xlsx,Gastos por intereses,2021,-7945.65
EPS SURA.xlsx,Gastos por intereses,2020,-31835.93
EPS SURA.xlsx,Gastos por intereses,2019,-15632.31
EPS SURA.xlsx,Otros gastos financieros,2024,-46376.32
EPS SURA.xlsx,Otros gastos financieros,2023,-34354.5
EPS SURA.xlsx,Otros gastos financieros,2022,-45763.19
EPS SURA.xlsx,Otros gastos financieros,2021,0.0
EPS SURA.xlsx,Otros gastos financieros,2020,0.0
EPS SURA.xlsx,Otros gastos financieros,2019,0.0
EPS SURA.xlsx,Otros resultados no operativos netos,2024,318515.54
EPS SURA.xlsx,Otros resultados no operativos netos,2023,300125.47
EPS SURA.xlsx,Otros resultados no operativos netos,2022,247962.03
EPS SURA.xlsx,Otros resultados no operativos netos,2021,146194.47
EPS SURA.xlsx,Otros resultados no operativos netos,2020,95273.77
EPS SURA.xlsx,Otros resultados no operativos netos,2019,43478.67
EPS SURA.xlsx,Otros ingresos,2024,357559.11
EPS SURA.xlsx,Otros ingresos,2023,348698.96
EPS SURA.xlsx,Otros ingresos,2022,286684.47
EPS SURA.xlsx,Otros ingresos,2021,174756.89
EPS SURA.xlsx,Otros ingresos,2020,115525.37
EPS SURA.xlsx,Otros ingresos,2019,65019.87
EPS SURA.xlsx,Otros gastos,2024,-39043.57
EPS SURA.xlsx,Otros gastos,2023,-48573.49
EPS SURA.xlsx,Otros gastos,2022,-38722.43
EPS SURA.xlsx,Otros gastos,2021,-28562.42
EPS SURA.xlsx,Otros gastos,2020,-20251.61
EPS SURA.xlsx,Otros gastos,2019,-21541.2
EPS SURA.xlsx,Ganancias antes de impuestos,2024,56096.73
EPS SURA.xlsx,Ganancias antes de impuestos,2023,-172347.03
EPS SURA.xlsx,Ganancias antes de impuestos,2022,-133290.11
EPS SURA.xlsx,Ganancias antes de impuestos,2021,22857.13
EPS SURA.xlsx,Ganancias antes de impuestos,2020,32925.57
EPS SURA.xlsx,Ganancias antes de impuestos,2019,9172.25
EPS SURA.xlsx,Impuesto a la renta,2024,-29483.33
EPS SURA.xlsx,Impuesto a la renta,2023,-49159.43
EPS SURA.xlsx,Impuesto a la renta,2022,-3975.06
EPS SURA.xlsx,Impuesto a la renta,2021,-4682.37
EPS SURA.xlsx,Impuesto a la renta,2020,-775.56
EPS SURA.xlsx,Impuesto a la renta,2019,44.58
EPS SURA.xlsx,Ganancias después de impuestos,2024,26613.4
EPS SURA.xlsx,Ganancias después de impuestos,2023,-221506.46
EPS SURA.xlsx,Ganancias después de impuestos,2022,-137265.17
EPS SURA.xlsx,Ganancias después de impuestos,2021,18174.76
EPS SURA.xlsx,Ganancias después de impuestos,2020,32150.01
EPS SURA.xlsx,Ganancias después de impuestos,2019,9216.83
EPS SURA.xlsx,Ganancia (Pérdida) Neta,2024,26613.4
EPS SURA.xlsx,Ganancia (Pérdida) Neta,2023,-221506.46
EPS SURA.xlsx,Ganancia (Pérdida) Neta,2022,-137265.17
EPS SURA.xlsx,Ganancia (Pérdida) Neta,2021,18174.76
EPS SURA.xlsx,Ganancia (Pérdida) Neta,2020,32150.01
EPS SURA.xlsx,Ganancia (Pérdida) Neta,2019,9216.83
EPS SURA.xlsx,Activos Totales,2024,2306266.04
EPS SURA.xlsx,Activos Totales,2023,2183288.41
EPS SURA.xlsx,Activos Totales,2022,2102883.67
EPS SURA.xlsx,Activos Totales,2021,2090186.49
EPS SURA.xlsx,Activos Totales,2020,1648572.32
EPS SURA.xlsx,Activos Totales,2019,1181019.02
EPS SURA.xlsx,Activos no corrientes,2024,21619.11
EPS SURA.xlsx,Activos no corrientes,2023,43084.87
EPS SURA.xlsx,Activos no corrientes,2022,68615.7
EPS SURA.xlsx,Activos no corrientes,2021,49995.64
EPS SURA.xlsx,Activos no corrientes,2020,46715.13
EPS SURA.xlsx,Activos no corrientes,2019,70992.01
EPS SURA.xlsx,"Propiedad, planta y equipo",2024,3924.8
EPS SURA.xlsx,"Propiedad, planta y equipo",2023,8689.02
EPS SURA.xlsx,"Propiedad, planta y equipo",2022,18511.44
EPS SURA.xlsx,"Propiedad, planta y equipo",2021,17427.72
EPS SURA.xlsx,"Propiedad, planta y equipo",2020,17567.09
EPS SURA.xlsx,"Propiedad, planta y equipo",2019,42975.51
EPS SURA.xlsx,Activos intangibles y valor llave,2024,0.0
EPS SURA.xlsx,Activos intangibles y valor llave,2023,0.0
EPS SURA.xlsx,Activos intangibles y valor llave,2022,1819.98
EPS SURA.xlsx,Activos intangibles y valor llave,2021,1079.95
EPS SURA.xlsx,Activos intangibles y valor llave,2020,161.17
EPS SURA.xlsx,Activos intangibles y valor llave,2019,202.32
EPS SURA.xlsx,Activos financieros a largo plazo,2024,0.0
EPS SURA.xlsx,Activos financieros a largo plazo,2023,19454.41
EPS SURA.xlsx,Activos financieros a largo plazo,2022,32845.1
EPS SURA.xlsx,Activos financieros a largo plazo,2021,31487.97
EPS SURA.xlsx,Activos financieros a largo plazo,2020,28986.87
EPS SURA.xlsx,Activos financieros a largo plazo,2019,27813.15
EPS SURA.xlsx,Propiedades de inversión,2024,0.0
EPS SURA.xlsx,Propiedades de inversión,2023,19454.41
EPS SURA.xlsx,Propiedades de inversión,2022,32845.1
EPS SURA.xlsx,Propiedades de inversión,2021,31487.97
EPS SURA.xlsx,Propiedades de inversión,2020,28986.87
EPS SURA.xlsx,Propiedades de inversión,2019,27813.15
EPS SURA.xlsx,Activos diferidos,2024,0.0
EPS SURA.xlsx,Activos diferidos,2023,0.0
EPS SURA.xlsx,Activos diferidos,2022,4813.9
EPS SURA.xlsx,Activos diferidos,2021,0.0
EPS SURA.xlsx,Activos diferidos,2020,0.0
EPS SURA.xlsx,Activos diferidos,2019,0.0
EPS SURA.xlsx,Otros activos no corrientes,2024,17694.31
EPS SURA.xlsx,Otros activos no corrientes,2023,14941.44
EPS SURA.xlsx,Otros activos no corrientes,2022,10625.28
EPS SURA.xlsx,Otros activos no corrientes,2021,0.0
EPS SURA.xlsx,Otros activos no corrientes,2020,0.0
EPS SURA.xlsx,Otros activos no corrientes,2019,1.02
EPS SURA.xlsx,Activos Corrientes,2024,2284646.93
EPS SURA.xlsx,Activos Corrientes,2023,2140203.54
EPS SURA.xlsx,Activos Corrientes,2022,2034267.97
EPS SURA.xlsx,Activos Corrientes,2021,2033599.14
EPS SURA.xlsx,Activos Corrientes,2020,1590458.92
EPS SURA.xlsx,Activos Corrientes,2019,1110027.01
EPS SURA.xlsx,Comerciales y otras cuentas a cobrar,2024,330090.61
EPS SURA.xlsx,Comerciales y otras cuentas a cobrar,2023,538115.72
EPS SURA.xlsx,Comerciales y otras cuentas a cobrar,2022,421147.32
EPS SURA.xlsx,Comerciales y otras cuentas a cobrar,2021,526426.16
EPS SURA.xlsx,Comerciales y otras cuentas a cobrar,2020,440558.97
EPS SURA.xlsx,Comerciales y otras cuentas a cobrar,2019,420973.55
EPS SURA.xlsx,Cuentas comerciales por cobrar,2024,643297.46
EPS SURA.xlsx,Cuentas comerciales por cobrar,2023,605193.01
EPS SURA.xlsx,Cuentas comerciales por cobrar,2022,475070.16
EPS SURA.xlsx,Cuentas comerciales por cobrar,2021,649261.12
EPS SURA.xlsx,Cuentas comerciales por cobrar,2020,597635.34
EPS SURA.xlsx,Cuentas comerciales por cobrar,2019,615120.16
EPS SURA.xlsx,Otros créditos corrientes,2024,13322.0
EPS SURA.xlsx,Otros créditos corrientes,2023,19143.9
EPS SURA.xlsx,Otros créditos corrientes,2022,40294.69
EPS SURA.xlsx,Otros créditos corrientes,2021,30385.69
EPS SURA.xlsx,Otros créditos corrientes,2020,23768.29
EPS SURA.xlsx,Otros créditos corrientes,2019,2554.06
EPS SURA.xlsx,Créditos dudosos,2024,-326528.85
EPS SURA.xlsx,Créditos dudosos,2023,-86221.2
EPS SURA.xlsx,Créditos dudosos,2022,-98542.56
EPS SURA.xlsx,Créditos dudosos,2021,-153573.91
EPS SURA.xlsx,Créditos dudosos,2020,-184238.55
EPS SURA.xlsx,Créditos dudosos,2019,-199264.25
EPS SURA.xlsx,Créditos de impuestos,2024,0.0
EPS SURA.xlsx,Créditos de impuestos,2023,0.0
EPS SURA.xlsx,Créditos de impuestos,2022,4325.02
EPS SURA.xlsx,Créditos de impuestos,2021,353.26
EPS SURA.xlsx,Créditos de impuestos,2020,3393.88
EPS SURA.xlsx,Créditos de impuestos,2019,2563.58
EPS SURA.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2024,4822.07
EPS SURA.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2023,17221.96
EPS SURA.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2022,2726.95
EPS SURA.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2021,37235.97
EPS SURA.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2020,43815.92
EPS SURA.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2019,30346.84
EPS SURA.xlsx,Activos financieros de corto plazo,2024,1619670.62
EPS SURA.xlsx,Activos financieros de corto plazo,2023,1269961.04
EPS SURA.xlsx,Activos financieros de corto plazo,2022,1231074.92
EPS SURA.xlsx,Activos financieros de corto plazo,2021,790080.48
EPS SURA.xlsx,Activos financieros de corto plazo,2020,670904.32
EPS SURA.xlsx,Activos financieros de corto plazo,2019,381944.82
EPS SURA.xlsx,Efectivo o Equivalentes,2024,330063.63
EPS SURA.xlsx,Efectivo o Equivalentes,2023,314904.83
EPS SURA.xlsx,Efectivo o Equivalentes,2022,379318.78
EPS SURA.xlsx,Efectivo o Equivalentes,2021,679856.54
EPS SURA.xlsx,Efectivo o Equivalentes,2020,435179.71
EPS SURA.xlsx,Efectivo o Equivalentes,2019,276761.8
EPS SURA.xlsx,Total de patrimonio y pasivos,2024,2306266.04
EPS SURA.xlsx,Total de patrimonio y pasivos,2023,2183288.41
EPS SURA.xlsx,Total de patrimonio y pasivos,2022,2102883.67
EPS SURA.xlsx,Total de patrimonio y pasivos,2021,2090186.49
EPS SURA.xlsx,Total de patrimonio y pasivos,2020,1648572.32
EPS SURA.xlsx,Total de patrimonio y pasivos,2019,1181019.02
EPS SURA.xlsx,Total de patrimonio,2024,30813.42
EPS SURA.xlsx,Total de patrimonio,2023,4200.02
EPS SURA.xlsx,Total de patrimonio,2022,237004.44
EPS SURA.xlsx,Total de patrimonio,2021,391707.01
EPS SURA.xlsx,Total de patrimonio,2020,340142.51
EPS SURA.xlsx,Total de patrimonio,2019,292810.49
EPS SURA.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2024,30813.42
EPS SURA.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2023,4200.02
EPS SURA.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2022,237004.44
EPS SURA.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2021,391707.01
EPS SURA.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2020,340142.51
EPS SURA.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2019,292810.49
EPS SURA.xlsx,Capital Suscrito,2024,21665.48
EPS SURA.xlsx,Capital Suscrito,2023,21665.48
EPS SURA.xlsx,Capital Suscrito,2022,21665.48
EPS SURA.xlsx,Capital Suscrito,2021,21665.48
EPS SURA.xlsx,Capital Suscrito,2020,21665.48
EPS SURA.xlsx,Capital Suscrito,2019,21665.48
EPS SURA.xlsx,Prima de emisión,2024,22394.53
EPS SURA.xlsx,Prima de emisión,2023,22394.53
EPS SURA.xlsx,Prima de emisión,2022,22394.53
EPS SURA.xlsx,Prima de emisión,2021,22394.53
EPS SURA.xlsx,Prima de emisión,2020,22394.53
EPS SURA.xlsx,Prima de emisión,2019,22394.53
EPS SURA.xlsx,Otras reservas,2024,624.19
EPS SURA.xlsx,Otras reservas,2023,333811.9
EPS SURA.xlsx,Otras reservas,2022,333811.9
EPS SURA.xlsx,Otras reservas,2021,282784.68
EPS SURA.xlsx,Otras reservas,2020,232680.45
EPS SURA.xlsx,Otras reservas,2019,206705.44
EPS SURA.xlsx,Resultados acumulados,2024,-47750.2
EPS SURA.xlsx,Resultados acumulados,2023,-159433.43
EPS SURA.xlsx,Resultados acumulados,2022,-16873.88
EPS SURA.xlsx,Resultados acumulados,2021,33365.1
EPS SURA.xlsx,Resultados acumulados,2020,19291.43
EPS SURA.xlsx,Resultados acumulados,2019,21358.87
EPS SURA.xlsx,Ganancia o Pérdida del Periodo,2024,26613.4
EPS SURA.xlsx,Ganancia o Pérdida del Periodo,2023,-221506.46
EPS SURA.xlsx,Ganancia o Pérdida del Periodo,2022,-137265.17
EPS SURA.xlsx,Ganancia o Pérdida del Periodo,2021,18174.76
EPS SURA.xlsx,Ganancia o Pérdida del Periodo,2020,32150.01
EPS SURA.xlsx,Ganancia o Pérdida del Periodo,2019,9216.83
EPS SURA.xlsx,Cambios debido a la consolidación,2024,7266.03
EPS SURA.xlsx,Cambios debido a la consolidación,2023,7268.01
EPS SURA.xlsx,Cambios debido a la consolidación,2022,13271.6
EPS SURA.xlsx,Cambios debido a la consolidación,2021,13322.47
EPS SURA.xlsx,Cambios debido a la consolidación,2020,11960.61
EPS SURA.xlsx,Cambios debido a la consolidación,2019,11469.35
EPS SURA.xlsx,Pasivos Totales,2024,2275452.62
EPS SURA.xlsx,Pasivos Totales,2023,2179088.39
EPS SURA.xlsx,Pasivos Totales,2022,1865879.23
EPS SURA.xlsx,Pasivos Totales,2021,1698479.49
EPS SURA.xlsx,Pasivos Totales,2020,1308429.82
EPS SURA.xlsx,Pasivos Totales,2019,888208.54
